log,combo,degradation_dim,degradation_level,metric_or_stage,seconds,rows,status
partial_sequence,inductive_noise20,activity_gradual,0.3,skipprob,3.398861736059189e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,traces,0.0023540002293884,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_deficit_lower,5.000270903110504e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_deficit_upper,3.800727427005768e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_movecount,2.9010698199272156e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_movecount_bound,3.300607204437256e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_process_lower,3.900844603776932e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidmass_process_upper,3.302004188299179e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidsalign3,7.139891386032104e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,voidsat2,0.00020319921895861626,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.3,weight_voidage,2.1599698811769485e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,aligned_duration_cache,0.0023313001729547,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,alignment_coverage_pn2_lower,8.38995911180973e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,alignment_coverage_pn2_upper,4.989979788661003e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,classical,0.0064127999357879,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,dv,6.025386000052095,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,executions_cache,7.0999376475811005e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,matchprob,3.398861736059189e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,mean_leaf_skipprob,2.800021320581436e-06,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,salign_coverage,0.00011020060628652573,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,skipprob,3.200024366378784e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,traces,0.002318600192666,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_deficit_lower,6.299931555986404e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_deficit_upper,3.5995617508888245e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_movecount,3.0999071896076202e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_movecount_bound,3.600027412176132e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_process_lower,4.599802196025848e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidmass_process_upper,3.6009587347507477e-06,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidsalign3,6.769970059394836e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,voidsat2,0.0001975996419787407,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.4,weight_voidage,2.299947664141655e-05,11,ok
partial_sequence,inductive_noise20,activity_gradual,0.5,aligned_duration_cache,0.0022712000645697,1,ok
partial_sequence,inductive_noise20,activity_gradual,0.5,alignment_coverage_pn2_lower,0.00012139976024627686,11,ok
