log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
partial_sequence,inductive_noise20,activity_gradual,0.0,,0,ok,5.952139699831605,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.2083333333333333,0.0,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.1,,0,ok,5.998517100233585,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.2083333333333333,0.0,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.2,y,1,ok,6.335017000325024,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,1.0,0.2916666666666666,0.0,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.3,y,1,ok,5.831976999994367,5,9,cached,0.1666666666666666,0.0,1.0,0.8333333333333333,0.1666666666666667,0.6666666666666666,0.6666666666666666,3.6666666666666665,3.6666666666666665,0.1818181818181818,0.1818181818181818,0.8333333333333333,0.8333333333333333,0.3472222222222222,0.1333333333333333,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.4,"p, y",2,ok,6.035088800359517,5,9,cached,0.25,0.0,1.0,0.7222222222222222,0.2777777777777778,1.0,1.0,3.6666666666666665,3.6666666666666665,0.2727272727272727,0.2727272727272727,0.7222222222222222,0.7222222222222222,0.2222222222222223,0.2,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.5,"p, y",2,ok,5.872403199784458,5,9,cached,0.4166666666666666,0.0,1.0,0.5277777777777777,0.4722222222222223,1.6666666666666663,1.6666666666666663,3.6666666666666665,3.6666666666666665,0.4545454545454545,0.4545454545454545,0.5277777777777777,0.5277777777777777,0.3333333333333333,0.3333333333333333,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.6,"p, x, y",3,ok,5.775648300070316,5,9,cached,0.5,0.0,1.0,0.4444444444444444,0.5555555555555556,2.0,2.0,3.6666666666666665,3.6666666666666665,0.5454545454545455,0.5454545454545455,0.4444444444444444,0.4444444444444444,0.4444444444444445,0.4,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.7,"p, x, y",3,ok,6.361231799703091,5,9,cached,0.5,0.0,1.0,0.3888888888888888,0.6111111111111112,2.0,2.0,3.333333333333333,3.333333333333333,0.6000000000000001,0.6000000000000001,0.3888888888888888,0.3888888888888888,0.2222222222222223,0.4,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.8,"p, x, y, z",4,ok,6.749041999690235,5,9,cached,0.5,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0,0.0
partial_sequence,inductive_noise20,activity_gradual,0.9,"p, x, y, z",4,ok,5.860133800189942,5,9,cached,0.5,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0,0.0
partial_sequence,inductive_noise20,trace,0.0,,0,ok,5.952139699831605,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.2083333333333333,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.1,,0,ok,5.956588800065219,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.2083333333333333,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.2,one_missing,1,ok,5.671897899825126,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.1875,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.3,one_missing,1,ok,5.871299899648875,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.1875,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.4,one_missing,1,ok,5.743209800217301,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.1875,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.5,"complete, one_missing",2,ok,5.467429000418633,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.375,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.6,"complete, one_missing",2,ok,5.490723799914122,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.375,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.7,"complete, one_missing",2,ok,5.686549600213766,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.375,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.8,"complete, one_missing",2,ok,5.442215499933809,5,9,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.375,0.0,0,0.0
partial_sequence,inductive_noise20,trace,0.9,"complete, one_missing, two_missing",3,ok,0.0747093996033072,5,9,cached,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.0,,0,ok,5.730372699908912,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.1,y,1,ok,5.60106430016458,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.2,y,1,ok,5.667874199803919,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.333333333333333,3.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.3,"y, z",2,ok,5.47886410029605,12,12,cached,0.111111111111111,0.0,1.0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,3.0,3.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,0.0476190476190476,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.4,"y, z",2,ok,5.516655399929732,12,12,cached,0.2222222222222222,0.0,1.0,0.7777777777777777,0.2222222222222223,0.6666666666666666,0.6666666666666666,3.0,3.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.7777777777777777,0.0,0.0952380952380952,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.5,"o, y, z",3,ok,5.443560499697924,12,12,cached,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.6,"o, y, z",3,ok,5.634329100139439,12,12,cached,0.3333333333333333,0.0,1.0,0.5555555555555556,0.5079365079365079,1.3333333333333333,1.3333333333333333,3.0,3.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.7,"o, y, z",3,ok,5.524834899697453,12,12,cached,0.3333333333333333,0.0,1.0,0.4444444444444444,0.6825396825396826,1.6666666666666663,1.6666666666666663,3.0,3.0,0.5555555555555555,0.5555555555555555,0.4444444444444444,0.4444444444444444,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste,activity_frequency_gradual,0.8,"o, p, y, z",4,ok,5.400592599995434,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
