log,combo,degradation_dim,degradation_level,metric_or_stage,seconds,rows,status
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_process_lower,3.700144588947296e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidmass_process_upper,3.3010728657245636e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidsalign3,0.00017160037532448769,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,voidsat2,0.0005162009038030457,13,ok
payment_partial,inductive_noise20,activity_gradual,0.2,weight_voidage,2.8399284929037094e-05,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,aligned_duration_cache,0.0041423002257943,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,alignment_coverage_pn2_lower,0.00023319991305461386,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,alignment_coverage_pn2_upper,0.00014260085299611092,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,classical,0.0239347997121512,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,dv,6.479291799943894,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,executions_cache,8.19982960820198e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,matchprob,3.798864781856537e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,mean_leaf_skipprob,2.9997900128364563e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,salign_coverage,0.00026470050215713644,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,skipprob,3.9995647966861725e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,traces,0.0041282000020146,1,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_deficit_lower,4.699453711509705e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_deficit_upper,3.60049307346344e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_movecount,3.300141543149948e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_movecount_bound,3.0999071896076202e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_process_lower,3.600027412176132e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidmass_process_upper,3.5990960896015167e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidsalign3,0.00016270065680146217,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,voidsat2,0.000485700089484359,13,ok
payment_partial,inductive_noise20,activity_gradual,0.3,weight_voidage,2.9000453650951385e-05,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,aligned_duration_cache,0.0041662002913653,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,alignment_coverage_pn2_lower,0.00018220115453004837,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,alignment_coverage_pn2_upper,0.00011570006608963013,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,classical,0.0192013001069426,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,dv,6.380650700069964,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,executions_cache,1.0200310498476028e-05,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,matchprob,4.0996819734573364e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,mean_leaf_skipprob,3.200024366378784e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,salign_coverage,0.0002208007499575615,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,skipprob,3.80026176571846e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,traces,0.0041512004099786,1,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_deficit_lower,4.500150680541992e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_deficit_upper,3.5995617508888245e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_movecount,3.6009587347507477e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_movecount_bound,3.500375896692276e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_process_lower,3.700610250234604e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidmass_process_upper,3.700144588947296e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidsalign3,0.00013489974662661552,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,voidsat2,0.0004742988385259689,13,ok
payment_partial,inductive_noise20,activity_gradual,0.4,weight_voidage,2.9400456696748734e-05,13,ok
payment_partial,inductive_noise20,activity_gradual,0.5,aligned_duration_cache,0.0041374000720679,1,ok
payment_partial,inductive_noise20,activity_gradual,0.5,alignment_coverage_pn2_lower,0.00022279983386390127,13,ok
payment_partial,inductive_noise20,activity_gradual,0.5,alignment_coverage_pn2_upper,0.00013579986989498138,13,ok
payment_partial,inductive_noise20,activity_gradual,0.5,classical,0.0228669000789523,1,ok
payment_partial,inductive_noise20,activity_gradual,0.5,dv,6.530250200070441,1,ok
payment_partial,inductive_noise20,activity_gradual,0.5,executions_cache,7.899943739175797e-06,1,ok
payment_partial,inductive_noise20,activity_gradual,0.5,matchprob,4.00003045797348e-06,13,ok
payment_partial,inductive_noise20,activity_gradual,0.5,mean_leaf_skipprob,2.9997900128364563e-06,1,ok
