log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
payment_partial,toothpaste,activity_gradual,0.4,"e, p",2,ok,6.011852600146085,21,21,cached,0.1640625,0.0,1.0,0.71875,0.3368055555555556,1.0625,1.0625,3.75,3.75,0.2833333333333333,0.2833333333333333,0.71875,0.71875,0.0166666666666667,0.2727272727272727,0,0.0
payment_partial,toothpaste,activity_gradual,0.5,"e, p",2,ok,6.15769340004772,21,21,cached,0.4140625,0.0,1.0,0.5833333333333333,0.4444444444444444,1.5625,1.5625,3.75,3.75,0.4166666666666667,0.4166666666666667,0.5833333333333333,0.5833333333333333,0.0166666666666667,0.3181818181818182,0,0.0
payment_partial,toothpaste,activity_gradual,0.6,"e, o, p",3,ok,5.975398700218648,21,21,cached,0.6640625,0.0,1.0,0.4375,0.5902777777777778,2.0625,2.0625,3.75,3.75,0.55,0.55,0.4479166666666666,0.4479166666666666,0.037037037037037,0.3636363636363636,0,0.0
payment_partial,toothpaste,activity_gradual,0.7,"e, o, p",3,ok,5.760993899777532,21,21,cached,0.578125,0.0,1.0,0.4097222222222222,0.662037037037037,2.0,2.0,3.5,3.5,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.0416666666666666,0.1818181818181818,0,0.0
payment_partial,toothpaste,activity_gradual,0.8,"e, o, p, s",4,ok,5.551338899880648,21,21,cached,0.5,0.0,1.0,0.3263888888888889,0.8564814814814815,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3611111111111111,0.3611111111111111,0.0416666666666666,0.0909090909090909,0,0.0
payment_partial,toothpaste,activity_gradual,0.9,"e, o, p, s",4,ok,5.615940200164914,21,21,cached,0.5,0.0,1.0,0.3333333333333333,0.8888888888888888,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0909090909090909,0,0.0
payment_partial,toothpaste,trace,0.0,,0,ok,6.188856800086796,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.125,4.125,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.1,sigma4,1,ok,6.707098399754614,21,21,cached,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,4.285714285714285,4.285714285714285,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.2,"sigma4, sigma5",2,ok,6.497020199894905,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.3,"sigma4, sigma5",2,ok,6.71851160004735,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.4,"sigma4, sigma5, sigma7",3,ok,6.716847599949688,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.5,"sigma4, sigma5, sigma7, sigma8",4,ok,6.575838100165129,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.6,"sigma3, sigma4, sigma5, sigma7, sigma8",5,ok,6.288624400272965,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.7,"sigma3, sigma4, sigma5, sigma6, sigma7, sigma8",6,ok,6.082676200196147,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.8,"sigma3, sigma4, sigma5, sigma6, sigma7, sigma8",6,ok,5.832320699933916,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste,trace,0.9,"sigma1, sigma3, sigma4, sigma5, sigma6, sigma7, sigma8",7,ok,5.59262470016256,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.0,,0,ok,6.446172600146383,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.125,4.125,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.1,e,1,ok,6.164719699881971,21,21,cached,0.0234375,0.0,1.0,0.9930555555555556,0.0069444444444444,0.0625,0.0625,3.75,3.75,0.0166666666666666,0.0166666666666666,0.9895833333333334,0.9895833333333334,0.0151515151515151,0.0909090909090909,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.2,e,1,ok,6.035593099892139,21,21,cached,0.0593749999999999,0.0,1.0,0.9583333333333334,0.0416666666666666,0.125,0.125,3.375,3.375,0.037037037037037,0.037037037037037,0.9583333333333334,0.9583333333333334,0.0625,0.0409090909090909,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.3,e,1,ok,5.83417099993676,21,21,cached,0.1953125,0.0,1.0,0.9583333333333334,0.0416666666666666,0.125,0.125,3.0,3.0,0.0416666666666666,0.0416666666666666,0.9583333333333334,0.9583333333333334,0.0625,0.1022727272727272,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.4,"a, e",2,ok,5.670120100025088,21,21,cached,0.21875,0.0,1.0,0.8333333333333333,0.1666666666666667,0.5,0.5,3.0,3.0,0.1666666666666666,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.25,0.1363636363636363,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.5,"a, e",2,ok,5.657609000336379,21,21,cached,0.2421875,0.0,1.0,0.7083333333333333,0.2916666666666667,0.875,0.875,3.0,3.0,0.2916666666666667,0.2916666666666667,0.7083333333333333,0.7083333333333333,0.4375,0.1704545454545454,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.6,"a, e, s",3,ok,5.672637199983001,21,21,cached,0.4375,0.0,1.0,0.5416666666666666,0.4583333333333333,1.375,1.375,3.0,3.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.3125,0.2159090909090909,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.7,"a, e, s",3,ok,5.735171999782324,21,21,cached,0.625,0.0,1.0,0.4166666666666666,0.5833333333333334,1.75,1.75,3.0,3.0,0.5833333333333334,0.5833333333333334,0.4166666666666666,0.4166666666666666,0.125,0.25,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.8,"a, e, o, s",4,ok,5.546174900140613,21,21,cached,0.75,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0,0.0
payment_partial,toothpaste_noise10,activity_frequency_gradual,0.9,"a, e, o, s",4,ok,5.48942739982158,21,21,cached,0.75,0.0,1.0,0.3333333333333333,0.6666666666666667,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.0,,0,ok,6.446172600146383,21,21,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.125,4.125,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.1,,0,ok,6.763894500210881,21,21,cached,0.0625,0.0,1.0,0.8604166666666666,0.1951388888888889,0.5,0.5,4.125,4.125,0.1212121212121212,0.1212121212121212,0.8604166666666666,0.8604166666666666,0.0,0.0818181818181818,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.2,p,1,ok,6.6110477996990085,21,21,cached,0.140625,0.0,1.0,0.7416666666666667,0.3138888888888889,1.0,1.0,4.125,4.125,0.2424242424242424,0.2424242424242424,0.7416666666666667,0.7416666666666667,0.0,0.1818181818181818,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.3,p,1,ok,6.675133599899709,21,21,cached,0.15234375,0.0,1.0,0.725,0.3305555555555556,1.0625,1.0625,3.875,3.875,0.2741935483870967,0.2741935483870967,0.725,0.725,0.0166666666666667,0.2272727272727272,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.4,"e, p",2,ok,6.506022000219673,21,21,cached,0.1640625,0.0,1.0,0.71875,0.3368055555555556,1.0625,1.0625,3.75,3.75,0.2833333333333333,0.2833333333333333,0.7135416666666666,0.7135416666666666,0.0166666666666667,0.2727272727272727,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.5,"e, p",2,ok,6.381544500123709,21,21,cached,0.4140625,0.0,1.0,0.5833333333333333,0.4444444444444444,1.5625,1.5625,3.75,3.75,0.4166666666666667,0.4166666666666667,0.578125,0.578125,0.0166666666666667,0.3181818181818182,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.6,"e, o, p",3,ok,6.025223399978131,21,21,cached,0.6640625,0.0,1.0,0.4375,0.5902777777777778,2.0625,2.0625,3.75,3.75,0.55,0.55,0.4479166666666666,0.4479166666666666,0.037037037037037,0.3636363636363636,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.7,"e, o, p",3,ok,5.934852600097656,21,21,cached,0.578125,0.0,1.0,0.4097222222222222,0.662037037037037,2.0,2.0,3.5,3.5,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.0416666666666666,0.1818181818181818,0,0.0
payment_partial,toothpaste_noise10,activity_gradual,0.8,"e, o, p, s",4,ok,5.833415200002492,21,21,cached,0.5,0.0,1.0,0.3263888888888889,0.8564814814814815,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3611111111111111,0.3611111111111111,0.0416666666666666,0.0909090909090909,0,0.0
