log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.3,"Queued, Unmatched",2,ok,389.5087207998149,507,1154,cached,0.126980001579947,0.0,1.0,0.7660575007018635,0.2980350345314866,0.7069593988335573,0.7264748766262895,3.831146253925525,3.850661731718257,0.1835942619966504,0.1886623461734508,0.904205888557756,0.90487883606785,0.1690649243248463,0.0105811429982632,1,0.0006729475100942
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.4,"Completed, Queued, Unmatched",3,ok,105.42736840015276,507,1154,cached,0.1109547348077714,0.0,1.0,0.6639429421643268,0.4270936137132475,1.0,1.0,3.738862234407128,3.738862234407128,0.2674610449129239,0.2674610449129239,0.6744688142563401,0.6744688142563401,0.1806031528444139,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.5,"Completed, Queued, Unmatched",3,ok,73.72703049983829,507,1154,cached,0.1109547348077714,0.0,1.0,0.6469210254976945,0.4528998384520132,0.9999999999999998,0.9999999999999998,3.443140132061628,3.443140132061628,0.29043255913062,0.29043255913062,0.8623257520176084,0.8623257520176084,0.1641599413059428,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.6,"Completed, Queued, Unmatched",3,ok,56.00149330031127,507,1154,cached,0.1109547348077714,0.0,1.0,0.6253196212655957,0.4888650590515208,1.0,1.0,3.138041733547351,3.138041733547351,0.3186700767263427,0.3186700767263427,0.6350588550026752,0.6350588550026752,0.14446227929374,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.7,"Completed, Queued, Unmatched",3,ok,33.530552399810404,507,1154,cached,0.1109547348077714,0.0,1.0,0.600572583238329,0.5334123285601958,1.0,1.0,2.839779005524861,2.839779005524861,0.3521400778210117,0.3521400778210117,0.8760435850214857,0.8760435850214857,0.1199355432780847,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.8,"Completed, Queued, Unmatched",3,ok,24.07798370020464,507,1154,cached,0.1109547348077714,0.0,1.0,0.573539974857305,0.5854847401297965,1.0,1.0,2.559718969555035,2.559718969555035,0.3906678865507776,0.3906678865507776,0.5759953161592506,0.5759953161592506,0.0922131147540983,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.9,"Completed, Queued, Unmatched",3,ok,12.057784100063143,507,1154,cached,0.1109547348077714,0.0,1.0,0.5367417135709819,0.66345637978051,1.0,1.0,2.24953095684803,2.24953095684803,0.4445371142618848,0.4445371142618848,0.9391807379612258,0.9391807379612258,0.048780487804878,0.0056577086280056,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.0,,0,ok,514.3566709998995,507,1154,cached,0.0064254862579129,0.0,1.0,1.0000000000000036,0.0,0.0,0.0,4.478816408876932,4.478816408876932,0.0,0.0,1.0,1.0,0.1096752671603545,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.1,,0,ok,1489.1917201001197,507,1154,cached,0.0115430869457877,0.0,1.0,0.9989226217297618,0.0011350206950653,0.0144021368148009,0.0776166627058567,4.213740386608754,4.27695491249981,0.0033673810244548,0.0181476457652183,0.9976266491432194,0.9989716390557952,0.1191446928619135,0.0264540672975595,2,0.0013449899125756
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.2,,0,ok,1023.963984800037,507,1154,cached,0.0193244736062501,0.0,1.0,0.9989602142698338,0.0010974281549923,0.0137909501393025,0.0137909501393025,4.008752041502546,4.008752041502546,0.0034402103189533,0.0034402103189533,0.9990292445597996,0.9990292445597996,0.1270565592771605,0.017499274196954,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.3,Queued,1,ok,556.2690627002157,507,1154,cached,0.0869333833427904,0.0,1.0,0.9353458769626972,0.0812983566081703,0.2024353924488422,0.2024353924488422,3.870237294648861,3.870237294648861,0.0523056797392597,0.0523056797392597,0.9687376347086694,0.9687376347086694,0.1427976664768452,0.0120239331574327,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.4,Queued,1,ok,366.4764072000981,507,1154,cached,0.1304091731091972,0.0,1.0,0.807156111601955,0.24375757969085,0.5977816766006532,0.5977816766006532,3.851687175543164,3.851687175543164,0.1551999550732866,0.1551999550732866,0.8153460262525827,0.8153460262525827,0.1662332687159747,0.0129926216467128,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.5,"Completed, Queued",2,ok,144.73244559997693,507,1154,cached,0.2175391053907076,0.0,1.0,0.6696150097211835,0.4176292840515552,1.0006729475100935,1.0006729475100935,3.8378196500672943,3.8378196500672943,0.2607399614238119,0.2607399614238119,0.6904217137729923,0.6904217137729923,0.186231757205014,0.0127298444130127,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_gradual,0.6,"Completed, Queued",2,ok,225.5343388998881,507,1154,cached,0.2087607200128823,0.0,1.0,0.6694467728436598,0.4177878016605924,1.0002243158366977,1.0002243158366977,3.83490354419022,3.83490354419022,0.2608212447356106,0.2608212447356106,0.8562285030656498,0.8562285030656498,0.186316049589206,0.0099009900990099,0,0.0
