log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
rtfm,toothpaste,activity_gradual,0.3,"Appeal to Judge, Insert Fine Notification",2,ok,154.02999820001423,11,140,cached,0.1919948187240675,0.0,1.0,0.8723069750706022,0.1276930249293978,0.3920335127361007,0.3920335127361007,1.8416896129110152,1.8416896129110152,0.2128662234872704,0.2128662234872704,0.872311344829785,0.872311344829785,0.1884959451056328,0.0595972178713064,0.0,0.0
rtfm,toothpaste,activity_gradual,0.4,"Appeal to Judge, Insert Fine Notification",2,ok,152.00052009988576,11,140,cached,0.1920416473854751,0.0,1.0,0.8726863560936571,0.1273136439063429,0.389143194181324,0.389143194181324,1.829763976907371,1.829763976907371,0.212673983689987,0.212673983689987,0.8726859019770634,0.8726859019770634,0.1882267257060693,0.0967798887250346,0.0,0.0
rtfm,toothpaste,activity_gradual,0.5,"Appeal to Judge, Insert Fine Notification, Notify Result Appeal to Offender",3,ok,152.99736970011145,11,140,cached,0.1932769684022229,0.0,1.0,0.8716799268712005,0.1283200731287994,0.3910125517826482,0.3910125517826482,1.8069993791959047,1.8069993791959047,0.2163877621013044,0.2163877621013044,0.8716256554861378,0.8716256554861378,0.1905980138271099,0.1301718423781123,0.0,0.0
rtfm,toothpaste,activity_gradual,0.6,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender",4,ok,144.66998429968953,11,140,cached,0.2776515215674666,0.0389892067859016,0.9610107932140984,0.727649697665948,0.2089945672674727,0.5745269878379498,0.5745269878379498,1.8256970617149595,1.8256970617149595,0.3146891123866249,0.3146891123866249,0.7909457456660451,0.7909457456660451,0.2083396428434212,0.1502035738371454,0.0,0.0
rtfm,toothpaste,activity_gradual,0.7,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender",4,ok,115.75017080036925,11,140,cached,0.6335903957513008,0.2106476520568565,0.7893523479431435,0.2032217725424053,0.6417397340006471,1.371468285793752,1.371468285793752,1.995664595501764,1.995664595501764,0.6872238395595366,0.6872238395595366,0.3585700375339546,0.3585700375339546,0.2476472149922077,0.1706152452050955,0.0,0.0
rtfm,toothpaste,activity_gradual,0.8,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Send Fine",5,ok,49.55149240000173,11,140,cached,0.6967637398832904,0.2555766124278597,0.7444233875721403,0.1254980206023702,0.7511544055237166,1.5120818192674472,1.5120818192674472,2.024163638534896,2.024163638534896,0.7470156021387196,0.7470156021387196,0.2489490609850795,0.2489490609850795,0.259111529834901,0.1739130434782608,0.0,0.0
rtfm,toothpaste,activity_gradual,0.9,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Send Fine",6,ok,7.384508799761534,11,140,cached,0.5002644588856174,0.999958284665443,4.171533455699095e-05,6.952555759498491e-06,0.999986094888481,1.5,1.5,2.0,2.0,0.75,0.75,1.3905111518996982e-05,1.3905111518996982e-05,0.999958284665443,0.0289855072463768,0.0,0.0
rtfm,toothpaste,trace,0.0,,0,ok,153.8038594997488,11,140,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.599796128362199,2.599796128362199,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.1,10399 items,10399,ok,139.42163969995454,11,140,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.597939906825662,2.597939906825662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.2,20797 items,20797,ok,124.45295559987426,11,140,cached,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,2.597704050967664,2.597704050967664,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.3,31196 items,31196,ok,110.32673279987648,11,140,cached,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,2.5983981536178917,2.5983981536178917,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
